Plateforme,Utilisateur,Nombre de commentaires,Position Géographique,Date,Avis,Notes sur 5
rippling.com,Kevin Gillen,1 review,US,"Jun 1, 2022Invited","Rippling Made Something Typically Dreadful Very EasyMy wife and I experienced a major life change and had to switch insurance. This would typically be a long and difficult process if it were run by a person-to-person interface, and even worse without the help of a human attendant. Rippling made it exetremely easy for me to review our options and submit an application electronically. Everything was accounted for without the need to get on the phone and beg for a customer service rep. My application was reviewed and accepted in under 30 minutes- unprecedented service. I'm really grateful my company uses Rippling.Date of experience: June 01, 2022",5
rippling.com,Nicholas Sharbo,1 review,US,"Jun 1, 2022Invited","New HireStarting a career with a new company is a lot of guess work and remembering new portals/logins. Rippling has made on boarding easier with streamlining, navigation, and execution; all in one place.Date of experience: June 01, 2022",5
rippling.com,Jon B,1 review,US,"Jun 1, 2022Invited","Very easy and straightforward to use.Date of experience: June 01, 2022",5
rippling.com,Chiara,1 review,US,"Jun 1, 2022Invited","Rippling is a great tool for school.Rippling is a great tool for school.We started using Rippling this year and I was so surprised at how easy is to find everything you need.I really love the ""task"" feature because you can always keep an eye on your personal benefits.Most of my colleagues use Rippling App on their devices and it is clear, user-friendly, and very easy to use!I am very happy to use Rippling in my school!Date of experience: June 01, 2022",5
rippling.com,Geoff Barrett,1 review,US,"Jun 1, 2022Invited","Easy to navigateEasy to navigate, no fluff. payroll/benefit tools I have used in the past have tended to be very hard to find info on, not w/ Rippling.Date of experience: June 01, 2022",5
rippling.com,Ruth Jones,1 review,US,"Jun 1, 2022Invited","Rippling is easy to understandRippling is easy to understand, easy to navigate, and user-friendly. You can easily locate past paystubs, W2 information, insurance information, and easily request time off. Rippling is simple, yet comprehensive.Date of experience: June 01, 2022",5
rippling.com,Xanthan Lee,1 review,US,"Jun 1, 2022Invited","Rippling helped create a smooth onboarding process.As a new employee with my company, I've found Rippling to be very helpful sorting through all of the human resource requirements that ensure a smooth onboarding process. The site was very intuitive and easy to navigate. It made starting my new job effortless and stress free, especially since I'm in a remote role and had to sign all of my paperwork electronically.Date of experience: June 01, 2022",5
rippling.com,Charles Dye,1 review,US,"Jun 1, 2022Invited","Great productReally great UX design with intuitive site layout. Easy to find any app with detailed info on all of your vacation, insurance, and anything else you may need to know. Haven't had an issue yet. The only con is the mobile app is a little clunky, but if you just go to their website on your phone that solves that.Date of experience: June 01, 2022",5
rippling.com,Eli Harris,1 review,US,"May 31, 2022Invited","I'm a co-founder of a growth stage ~200 person companyI'm a co-founder of a growth stage, ~200 employee company. We moved from another partner to Rippling this year. Extraordinarily satisfied with the decision. The feedback from my People Team and our employee base has been overwhelmingly positive. Great partner experience.Date of experience: May 31, 2022",5
rippling.com,Babur Saleem,1 review,US,"May 31, 2022Invited","Best employee app I have used so farBest employee app I have used so farThis is the first time I've been at a company that utilizes Rippling for all their employee needs and I have to say it has been so easy and useful to work with!Date of experience: May 31, 2022",5
rippling.com,Theodore Castillo,1 review,US,"May 31, 2022Invited","Enrollment made simpleRippling makes onboarding/open enrollment a breeze. It provides one with a summary of all the options so one can compare price and benefits and allows for a more detailed drill down of the individual plans offered. I was able to complete my enrollment within 10 minutes. So much easier than pouring over multiple pdfs.Date of experience: May 31, 2022",5
rippling.com,Stu,1 review,US,"May 28, 2022","Hivemapper Uses Rippling…Our startup Hivemapper uses Rippling for benefits, payroll, etc. Very user-friendly and can scale as you scale. 5 Stars!Date of experience: May 28, 2022",5
rippling.com,Ashlyn F,1 review,US,"May 27, 2022Invited","Super easy to useSuper easy to use. some technical difficulties here and there but overall highly recommend!Date of experience: May 27, 2022",4
rippling.com,Brent Carpenter,1 review,US,"May 27, 2022Invited","We have had 4 payroll companies in the…We have had 4 payroll companies in the last 3 years.  Our prior company gave us 2 weeks notice that they would not be using the same software and we would have to switch.  Even though the typical onboarding process is more than double that timeframe, Rippling was able to make it happen in time.  Setting up the benefits was easy and Rippling makes benefit renewals significantly easier by having employees complete paperwork on the Rippling app.  Highly recommend!Date of experience: May 27, 2022",5
rippling.com,Benjamin Jacobs,1 review,US,"May 27, 2022Invited","Rippling is simply betterRippling is simply better. Our company recently switched to Rippling from another system and the experience is night and day. Nothing against the old system but Rippling is built better and the user experience is much cleaner.Here are a couple of my favorite features:- Everything is in one convenient place. - The MFA lets me feel like my information is safe.- The mobile app is very helpful.Date of experience: May 27, 2022",5
rippling.com,Bryan Jackson,1 review,US,"May 26, 2022Invited","A very easy-to-use interface that…A very easy-to-use interface that explains the options well if you have a question. Highly recommend.Date of experience: May 26, 2022",5
rippling.com,Charla Rue,1 review,US,"May 26, 2022Invited","Rippling has been a really great…Rippling has been a really great experience so far. I am still getting used to the platform, but also trying to understand payroll in general. We are a small business with hopes to grow. We have found that the rippling platform has been pretty easy to use and  understand. I also get personal emails checking in on how it is going and asking if support is needed. I shopped around to about 6 different companies, and rippling was not the cheapest overall, but I found that they were very reasonable and very flexible for our business which saves us more money upfront.Date of experience: May 26, 2022",5
rippling.com,Tiffany Thomas,1 review,US,"May 26, 2022Invited","Very easy to useVery easy to use . reliable for keeping up with my time card my pay and hours worked. I definitely would recommend this for anyone that likes a user friendly payroll company ! they also have your w2 , very convenient. 5 starsDate of experience: May 26, 2022",5
rippling.com,Miriannette Reyes Rosa,1 review,US,"May 26, 2022Invited","Rippling has made my life very easy…Rippling has made my life very easy especially when its tax time I have every W2 there for me with no problem i can see past paystubs I recommend for every business!Date of experience: May 26, 2022",5
